Date,State,District,Date1,Min_Temp_Date1,Max_Temp_Date1,Weather_Date1,Date2,Min_Temp_Date2,Max_Temp_Date2,Weather_Date2,Date3,Min_Temp_Date3,Max_Temp_Date3,Weather_Date3,Date4,Min_Temp_Date4,Max_Temp_Date4,Weather_Date4,Date5,Min_Temp_Date5,Max_Temp_Date5,Weather_Date5,Date6,Min_Temp_Date6,Max_Temp_Date6,Weather_Date6,Date7,Min_Temp_Date7,Max_Temp_Date7,Weather_Date7
2018-06-26,Andaman and Nicobar,Nicobar Islands,26-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,29.0,Generally cloudy sky with Heavy rain,29-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Andaman and Nicobar,North and Middle Andaman,26-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,29.0,Generally cloudy sky with Heavy rain,29-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Andaman and Nicobar,South Andaman,26-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,29.0,Generally cloudy sky with Heavy rain,29-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Andhra Pradesh,Anantapur,26-Jun,25.0,36.0,Rain or thundershowers would occur towards evening or night,27-Jun,25.0,36.0,Rain or thundershowers would occur towards evening or night,28-Jun,25.0,35.0,Rain or thundershowers would occur towards evening or night,29-Jun,25.0,35.0,Rain or thundershowers would occur towards evening or night,30-Jun,25.0,36.0,Rain or thundershowers would occur towards evening or night,01-Jul,25.0,36.0,Rain or Thundershowers,02-Jul,25.0,36.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Chittoor,26-Jun,24.0,38.0,Rain or thundershowers would occur towards evening or night,27-Jun,24.0,38.0,Rain or thundershowers would occur towards evening or night,28-Jun,25.0,37.0,Rain or thundershowers would occur towards evening or night,29-Jun,26.0,37.0,Rain or thundershowers would occur towards evening or night,30-Jun,26.0,36.0,Rain or thundershowers would occur towards evening or night,01-Jul,27.0,37.0,Rain or Thundershowers,02-Jul,27.0,37.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,East Godavari,26-Jun,28.0,38.0,Rain or thundershowers would occur towards evening or night,27-Jun,29.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,28.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,27.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,27.0,36.0,Rain or Thundershowers,02-Jul,27.0,36.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Guntur,26-Jun,28.0,38.0,Rain or thundershowers would occur towards evening or night,27-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,27.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,27.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,36.0,Rain or Thundershowers,02-Jul,26.0,36.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Krishna,26-Jun,26.0,38.5,Rain or thundershowers would occur towards evening or night,27-Jun,26.0,38.5,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,26.5,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,26.5,37.5,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,26.5,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,27.0,37.0,Rain or Thundershowers,02-Jul,27.0,37.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Kurnool,26-Jun,26.0,36.0,Rain or thundershowers would occur towards evening or night,27-Jun,26.0,36.0,Rain or thundershowers would occur towards evening or night,28-Jun,26.0,36.0,Rain or thundershowers would occur towards evening or night,29-Jun,25.0,35.0,Rain or thundershowers would occur towards evening or night,30-Jun,25.0,35.0,Rain or thundershowers would occur towards evening or night,01-Jul,25.0,35.0,Rain or Thundershowers,02-Jul,25.0,35.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Nellore,26-Jun,29.0,39.0,Rain or thundershowers would occur towards evening or night,27-Jun,29.0,39.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,29.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,28.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,28.0,37.0,Rain or Thundershowers,02-Jul,28.0,37.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Prakasam,26-Jun,30.0,39.0,Rain or thundershowers would occur towards evening or night,27-Jun,30.0,39.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,30.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,29.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,29.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,28.0,37.0,Rain or Thundershowers,02-Jul,28.0,37.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Srikakulam,26-Jun,28.0,34.0,Rain or thundershowers would occur towards evening or night,27-Jun,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,27.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,33.0,Rain or Thundershowers,02-Jul,26.0,33.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Visakhapatnam,26-Jun,29.0,35.0,Rain or thundershowers would occur towards evening or night,27-Jun,30.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,29.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,27.0,32.0,Rain or Thundershowers,02-Jul,27.0,32.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Vizianagaram,26-Jun,29.0,35.0,Rain or thundershowers would occur towards evening or night,27-Jun,30.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,29.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,27.0,32.0,Rain or Thundershowers,02-Jul,27.0,32.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,West Godavari,26-Jun,28.0,38.0,Rain or thundershowers would occur towards evening or night,27-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,28.0,38.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,27.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,27.0,37.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,36.0,Rain or Thundershowers,02-Jul,26.0,36.0,Rain or Thundershowers
2018-06-26,Andhra Pradesh,Y.S.R.,26-Jun,28.0,37.0,Rain or thundershowers would occur towards evening or night,27-Jun,28.0,37.0,Rain or thundershowers would occur towards evening or night,28-Jun,28.0,36.0,Rain or thundershowers would occur towards evening or night,29-Jun,27.0,36.0,Rain or thundershowers would occur towards evening or night,30-Jun,27.0,36.0,Rain or thundershowers would occur towards evening or night,01-Jul,26.0,36.0,Rain or Thundershowers,02-Jul,26.0,36.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Anjaw,26-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Changlang,26-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with Thundery development,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Dibang Valley,26-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,East Kameng,26-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Arunachal Pradesh,East Siang,26-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Kurung Kumey,26-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Arunachal Pradesh,Lohit,26-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with Thundery development,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Longding,26-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with Thundery development,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Lower Dibang Valley,26-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Lower Subansiri,26-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Namsai,26-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with Thundery development,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Papum Pare,26-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Arunachal Pradesh,Tawang,26-Jun,12.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,12.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,12.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,12.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,12.0,22.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,01-Jul,13.0,22.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,13.0,23.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Tirap,26-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Generally cloudy sky with Thundery development,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Upper Siang,26-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,30.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,Upper Subansiri,26-Jun,12.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,12.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,11.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,12.0,21.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,12.0,21.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,01-Jul,11.0,22.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,11.0,22.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,West Kameng,26-Jun,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,33.0,Generally cloudy sky with Thundery development,02-Jul,26.0,33.0,Rain or Thundershowers
2018-06-26,Arunachal Pradesh,West Siang,26-Jun,12.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,12.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,11.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,12.0,21.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,12.0,21.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,01-Jul,11.0,22.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,11.0,22.0,Rain or Thundershowers
2018-06-26,Assam,Baksa,26-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,33.0,Rain or Thundershowers
2018-06-26,Assam,Barpeta,26-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,33.0,Rain or Thundershowers
2018-06-26,Assam,Bongaigaon,26-Jun,20.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,19.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,20.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,21.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,21.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,21.0,30.0,Generally cloudy sky with Thundery development,02-Jul,21.0,30.0,Rain or Thundershowers
2018-06-26,Assam,Cachar,26-Jun,24.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Chirang,26-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,33.0,Rain or Thundershowers
2018-06-26,Assam,Darrang,26-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,29-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,30-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,01-Jul,26.0,32.0,Rain,02-Jul,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Assam,Dhemaji,26-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,32.0,Rain or Thundershowers,02-Jul,26.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Dhubri,26-Jun,26.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,26.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Dibrugarh,26-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,32.0,Rain or Thundershowers,02-Jul,26.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Dima Hasao,26-Jun,25.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,26.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,26.0,33.0,Generally cloudy sky with Thundery development,02-Jul,26.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Goalpara,26-Jun,20.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,19.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,20.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,21.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,21.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,21.0,30.0,Generally cloudy sky with Thundery development,02-Jul,21.0,30.0,Rain or Thundershowers
2018-06-26,Assam,Golaghat,26-Jun,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,26.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,26.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm,01-Jul,26.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,26.0,33.0,Rain or Thundershowers
2018-06-26,Assam,Hailakandi,26-Jun,24.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,32.0,Rain or Thundershowers,02-Jul,25.0,32.0,Rain or Thundershowers
2018-06-26,Assam,Jorhat,26-Jun,25.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,24.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,31.0,Rain or Thundershowers
2018-06-26,Assam,Kamrup Metropolitan,26-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,29-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,30-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,01-Jul,26.0,32.0,Rain,02-Jul,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Assam,Kamrup,26-Jun,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,29-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,30-Jun,25.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers,01-Jul,26.0,32.0,Rain,02-Jul,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
